language,error_type,buggy_code,fixed_code,line_no
Python,DivisionByZero,"data = [10, 20, 30]
count = len(data) - 3
avg = sum(data) / count","data = [10, 20, 30]
count = len(data) - 3
avg = sum(data) / count if count > 0 else 0",3
Python,DivisionByZero,"miles = 100
gallons = 0
mpg = miles / gallons","miles = 100
gallons = 0
mpg = miles / gallons if gallons > 0 else 0",3
Python,DivisionByZero,"profit = 500
investment = 0
roi = profit / investment","profit = 500
investment = 0
roi = profit / investment if investment > 0 else 0",3
Python,DivisionByZero,"total_hours = 40
days_worked = 0
avg_hours = total_hours / days_worked","total_hours = 40
days_worked = 0
avg_hours = total_hours / days_worked if days_worked > 0 else 0",3
Python,DivisionByZero,"points_earned = 100
games_played = 0
ppg = points_earned / games_played","points_earned = 100
games_played = 0
ppg = points_earned / games_played if games_played > 0 else 0",3
Python,DivisionByZero,"revenue = 1000
employees = 0
rev_per_emp = revenue / employees","revenue = 1000
employees = 0
rev_per_emp = revenue / employees if employees > 0 else 0",3
Python,DivisionByZero,"distance = 50
time = 0
speed = distance / time","distance = 50
time = 0
speed = distance / time if time > 0 else 0",3
Python,DivisionByZero,"total_cost = 200
items = 0
cost_per_item = total_cost / items","total_cost = 200
items = 0
cost_per_item = total_cost / items if items > 0 else 0",3
Python,DivisionByZero,"population = 5000
area = 0
density = population / area","population = 5000
area = 0
density = population / area if area > 0 else 0",3
Python,DivisionByZero,"correct = 20
total_questions = 0
accuracy = correct / total_questions","correct = 20
total_questions = 0
accuracy = correct / total_questions if total_questions > 0 else 0",3
Java,DivisionByZero,"int x = 10;
int y = 0;
int result = x / y;","int x = 10;
int y = 0;
int result = (y != 0) ? x / y : 0;",3
Java,DivisionByZero,"int total = 100;
int count = 0;
int avg = total / count;","int total = 100;
int count = 0;
int avg = (count > 0) ? total / count : 0;",3
Java,DivisionByZero,"double a = 50.0;
double b = 0.0;
double c = a / b;","double a = 50.0;
double b = 0.0;
double c = (b != 0) ? a / b : 0;",3
Java,DivisionByZero,"int num = 25;
int divisor = 5 - 5;
int quotient = num / divisor;","int num = 25;
int divisor = 5 - 5;
int quotient = (divisor != 0) ? num / divisor : 0;",3
Java,DivisionByZero,"int price = 100;
int qty = 0;
int unit = price / qty;","int price = 100;
int qty = 0;
int unit = (qty > 0) ? price / qty : 0;",3
Java,DivisionByZero,"float sum = 500.0f;
float items = 0.0f;
float mean = sum / items;","float sum = 500.0f;
float items = 0.0f;
float mean = (items > 0) ? sum / items : 0;",3
Java,DivisionByZero,"int x = 42;
int y = 0;
int mod = x % y;","int x = 42;
int y = 0;
int mod = (y != 0) ? x % y : 0;",3
Java,DivisionByZero,"long numerator = 1000;
long denominator = 0;
long result = numerator / denominator;","long numerator = 1000;
long denominator = 0;
long result = (denominator != 0) ? numerator / denominator : 0;",3
Java,DivisionByZero,"int score = 85;
int tests = 0;
int percent = (score / tests) * 100;","int score = 85;
int tests = 0;
int percent = (tests > 0) ? (score / tests) * 100 : 0;",3
Java,DivisionByZero,"double miles = 100.0;
double gallons = 0.0;
double mpg = miles / gallons;","double miles = 100.0;
double gallons = 0.0;
double mpg = (gallons > 0) ? miles / gallons : 0;",3
Java,DivisionByZero,"int profit = 500;
int investment = 0;
int roi = profit / investment;","int profit = 500;
int investment = 0;
int roi = (investment > 0) ? profit / investment : 0;",3
Java,DivisionByZero,"int hours = 40;
int days = 0;
int avg = hours / days;","int hours = 40;
int days = 0;
int avg = (days > 0) ? hours / days : 0;",3
Java,DivisionByZero,"float points = 100.0f;
float games = 0.0f;
float ppg = points / games;","float points = 100.0f;
float games = 0.0f;
float ppg = (games > 0) ? points / games : 0;",3
Java,DivisionByZero,"int revenue = 1000;
int employees = 0;
int rpe = revenue / employees;","int revenue = 1000;
int employees = 0;
int rpe = (employees > 0) ? revenue / employees : 0;",3
Java,DivisionByZero,"double distance = 50.0;
double time = 0.0;
double speed = distance / time;","double distance = 50.0;
double time = 0.0;
double speed = (time > 0) ? distance / time : 0;",3
Java,DivisionByZero,"int cost = 200;
int items = 0;
int cpi = cost / items;","int cost = 200;
int items = 0;
int cpi = (items > 0) ? cost / items : 0;",3
Java,DivisionByZero,"int population = 5000;
int area = 0;
int density = population / area;","int population = 5000;
int area = 0;
int density = (area > 0) ? population / area : 0;",3
Java,DivisionByZero,"int correct = 20;
int total = 0;
int accuracy = correct / total;","int correct = 20;
int total = 0;
int accuracy = (total > 0) ? correct / total : 0;",3
Java,DivisionByZero,"int a = 15;
int b = 3 - 3;
int c = a / b;","int a = 15;
int b = 3 - 3;
int c = (b != 0) ? a / b : 0;",3
Java,DivisionByZero,"double x = 99.0;
double y = 0.0;
double z = x % y;","double x = 99.0;
double y = 0.0;
double z = (y != 0) ? x % y : 0;",3
C,DivisionByZero,"int x = 10;
int y = 0;
int result = x / y;","int x = 10;
int y = 0;
int result = (y != 0) ? x / y : 0;",3
C,DivisionByZero,"float a = 50.0;
float b = 0.0;
float c = a / b;","float a = 50.0;
float b = 0.0;
float c = (b != 0) ? a / b : 0;",3
C,DivisionByZero,"int total = 100;
int count = 0;
int avg = total / count;","int total = 100;
int count = 0;
int avg = (count > 0) ? total / count : 0;",3
C,DivisionByZero,"int num = 25;
int div = 5 - 5;
int quot = num / div;","int num = 25;
int div = 5 - 5;
int quot = (div != 0) ? num / div : 0;",3
C,DivisionByZero,"double price = 100.0;
double qty = 0.0;
double unit = price / qty;","double price = 100.0;
double qty = 0.0;
double unit = (qty > 0) ? price / qty : 0;",3
C,DivisionByZero,"int sum = 500;
int items = 0;
int mean = sum / items;","int sum = 500;
int items = 0;
int mean = (items > 0) ? sum / items : 0;",3
C,DivisionByZero,"int x = 42;
int y = 0;
int mod = x % y;","int x = 42;
int y = 0;
int mod = (y != 0) ? x % y : 0;",3
C,DivisionByZero,"long n = 1000;
long d = 0;
long r = n / d;","long n = 1000;
long d = 0;
long r = (d != 0) ? n / d : 0;",3
C,DivisionByZero,"int score = 85;
int tests = 0;
int pct = (score / tests) * 100;","int score = 85;
int tests = 0;
int pct = (tests > 0) ? (score / tests) * 100 : 0;",3
C,DivisionByZero,"float miles = 100.0;
float gallons = 0.0;
float mpg = miles / gallons;","float miles = 100.0;
float gallons = 0.0;
float mpg = (gallons > 0) ? miles / gallons : 0;",3
C,DivisionByZero,"int profit = 500;
int invest = 0;
int roi = profit / invest;","int profit = 500;
int invest = 0;
int roi = (invest > 0) ? profit / invest : 0;",3
C,DivisionByZero,"int hours = 40;
int days = 0;
int avg = hours / days;","int hours = 40;
int days = 0;
int avg = (days > 0) ? hours / days : 0;",3
C,DivisionByZero,"double pts = 100.0;
double games = 0.0;
double ppg = pts / games;","double pts = 100.0;
double games = 0.0;
double ppg = (games > 0) ? pts / games : 0;",3
C,DivisionByZero,"int rev = 1000;
int emp = 0;
int rpe = rev / emp;","int rev = 1000;
int emp = 0;
int rpe = (emp > 0) ? rev / emp : 0;",3
C,DivisionByZero,"float dist = 50.0;
float time = 0.0;
float speed = dist / time;","float dist = 50.0;
float time = 0.0;
float speed = (time > 0) ? dist / time : 0;",3
C,DivisionByZero,"int cost = 200;
int items = 0;
int cpi = cost / items;","int cost = 200;
int items = 0;
int cpi = (items > 0) ? cost / items : 0;",3
C,DivisionByZero,"int pop = 5000;
int area = 0;
int dens = pop / area;","int pop = 5000;
int area = 0;
int dens = (area > 0) ? pop / area : 0;",3
C,DivisionByZero,"int correct = 20;
int total = 0;
int acc = correct / total;","int correct = 20;
int total = 0;
int acc = (total > 0) ? correct / total : 0;",3
C,DivisionByZero,"int a = 15;
int b = 0;
int c = a / b;","int a = 15;
int b = 0;
int c = (b != 0) ? a / b : 0;",3
C,DivisionByZero,"double x = 99.0;
double y = 0.0;
double z = x / y;","double x = 99.0;
double y = 0.0;
double z = (y != 0) ? x / y : 0;",3
C++,DivisionByZero,"int x = 10;
int y = 0;
int result = x / y;","int x = 10;
int y = 0;
int result = (y != 0) ? x / y : 0;",3
C++,DivisionByZero,"double a = 50.0;
double b = 0.0;
double c = a / b;","double a = 50.0;
double b = 0.0;
double c = (b != 0) ? a / b : 0;",3
C++,DivisionByZero,"int total = 100;
int count = 0;
int avg = total / count;","int total = 100;
int count = 0;
int avg = (count > 0) ? total / count : 0;",3
C++,DivisionByZero,"int num = 25;
int div = 5 - 5;
int quot = num / div;","int num = 25;
int div = 5 - 5;
int quot = (div != 0) ? num / div : 0;",3
C++,DivisionByZero,"float price = 100.0;
float qty = 0.0;
float unit = price / qty;","float price = 100.0;
float qty = 0.0;
float unit = (qty > 0) ? price / qty : 0;",3
C++,DivisionByZero,"int sum = 500;
int items = 0;
int mean = sum / items;","int sum = 500;
int items = 0;
int mean = (items > 0) ? sum / items : 0;",3
C++,DivisionByZero,"int x = 42;
int y = 0;
int mod = x % y;","int x = 42;
int y = 0;
int mod = (y != 0) ? x % y : 0;",3
C++,DivisionByZero,"long n = 1000;
long d = 0;
long r = n / d;","long n = 1000;
long d = 0;
long r = (d != 0) ? n / d : 0;",3
C++,DivisionByZero,"int score = 85;
int tests = 0;
int pct = (score / tests) * 100;","int score = 85;
int tests = 0;
int pct = (tests > 0) ? (score / tests) * 100 : 0;",3
C++,DivisionByZero,"double miles = 100.0;
double gallons = 0.0;
double mpg = miles / gallons;","double miles = 100.0;
double gallons = 0.0;
double mpg = (gallons > 0) ? miles / gallons : 0;",3
C++,DivisionByZero,"int profit = 500;
int invest = 0;
int roi = profit / invest;","int profit = 500;
int invest = 0;
int roi = (invest > 0) ? profit / invest : 0;",3
C++,DivisionByZero,"int hours = 40;
int days = 0;
int avg = hours / days;","int hours = 40;
int days = 0;
int avg = (days > 0) ? hours / days : 0;",3
C++,DivisionByZero,"float pts = 100.0;
float games = 0.0;
float ppg = pts / games;","float pts = 100.0;
float games = 0.0;
float ppg = (games > 0) ? pts / games : 0;",3
C++,DivisionByZero,"int rev = 1000;
int emp = 0;
int rpe = rev / emp;","int rev = 1000;
int emp = 0;
int rpe = (emp > 0) ? rev / emp : 0;",3
C++,DivisionByZero,"double dist = 50.0;
double time = 0.0;
double speed = dist / time;","double dist = 50.0;
double time = 0.0;
double speed = (time > 0) ? dist / time : 0;",3
C++,DivisionByZero,"int cost = 200;
int items = 0;
int cpi = cost / items;","int cost = 200;
int items = 0;
int cpi = (items > 0) ? cost / items : 0;",3
C++,DivisionByZero,"int pop = 5000;
int area = 0;
int dens = pop / area;","int pop = 5000;
int area = 0;
int dens = (area > 0) ? pop / area : 0;",3
C++,DivisionByZero,"int correct = 20;
int total = 0;
int acc = correct / total;","int correct = 20;
int total = 0;
int acc = (total > 0) ? correct / total : 0;",3
C++,DivisionByZero,"int a = 15;
int b = 0;
int c = a / b;","int a = 15;
int b = 0;
int c = (b != 0) ? a / b : 0;",3
C++,DivisionByZero,"double x = 99.0;
double y = 0.0;
double z = x / y;","double x = 99.0;
double y = 0.0;
double z = (y != 0) ? x / y : 0;",3
Python,MissingDelimiter,"def greet(name, age)
    print(f'Hello {name}')","def greet(name, age):
    print(f'Hello {name}')",1
Python,MissingDelimiter,"class Person
    def __init__(self):
        pass","class Person:
    def __init__(self):
        pass",1
Python,MissingDelimiter,"for i in range(10)
    print(i)","for i in range(10):
    print(i)",1
Python,MissingDelimiter,"if x > 5
    print('Greater')","if x > 5:
    print('Greater')",1
Python,MissingDelimiter,"while True
    break","while True:
    break",1
Python,MissingDelimiter,"try
    x = 1/0
except:
    pass","try:
    x = 1/0
except:
    pass",1
Python,MissingDelimiter,"with open('file.txt') as f
    data = f.read()","with open('file.txt') as f:
    data = f.read()",1
Python,MissingDelimiter,"elif x == 10
    print('Ten')","elif x == 10:
    print('Ten')",1
Python,MissingDelimiter,"else
    print('Other')","else:
    print('Other')",1
Python,MissingDelimiter,"def calculate()
    return 42","def calculate():
    return 42",1
Python,MissingDelimiter,"class Animal
    pass","class Animal:
    pass",1
Python,MissingDelimiter,"for x, y in pairs
    print(x, y)","for x, y in pairs:
    print(x, y)",1
Python,MissingDelimiter,"if condition
    do_something()","if condition:
    do_something()",1
Python,MissingDelimiter,"while count > 0
    count -= 1","while count > 0:
    count -= 1",1
Python,MissingDelimiter,"except ValueError
    print('Error')","except ValueError:
    print('Error')",1
Java,MissingDelimiter,"public class Test {
    public void run() {
        int x = 5
    }
}","public class Test {
    public void run() {
        int x = 5;
    }
}",3
Java,MissingDelimiter,"int a = 10
int b = 20;","int a = 10;
int b = 20;",1
Java,MissingDelimiter,"System.out.println(""Hello"")
System.out.println(""World"");","System.out.println(""Hello"");
System.out.println(""World"");",1
Java,MissingDelimiter,"String name = ""John""
int age = 25;","String name = ""John"";
int age = 25;",1
Java,MissingDelimiter,"for (int i = 0; i < 10; i++) {
    count++
}","for (int i = 0; i < 10; i++) {
    count++;
}",2
Java,MissingDelimiter,"if (x > 5) {
    result = true
}","if (x > 5) {
    result = true;
}",2
Java,MissingDelimiter,"double price = 19.99
return price;","double price = 19.99;
return price;",1
Java,MissingDelimiter,"boolean flag = false
if (flag) { }","boolean flag = false;
if (flag) { }",1
Java,MissingDelimiter,"List<String> list = new ArrayList<>()
list.add(""test"");","List<String> list = new ArrayList<>();
list.add(""test"");",1
Java,MissingDelimiter,"int sum = a + b
return sum;","int sum = a + b;
return sum;",1
Java,MissingDelimiter,"char c = 'A'
System.out.println(c);","char c = 'A';
System.out.println(c);",1
Java,MissingDelimiter,"float f = 3.14f
double d = 2.5;","float f = 3.14f;
double d = 2.5;",1
Java,MissingDelimiter,"while (true) {
    break
}","while (true) {
    break;
}",2
Java,MissingDelimiter,"try {
    int x = 1/0
} catch (Exception e) { }","try {
    int x = 1/0;
} catch (Exception e) { }",2
Java,MissingDelimiter,"String msg = ""Error""
throw new Exception(msg);","String msg = ""Error"";
throw new Exception(msg);",1
C,MissingDelimiter,"int main() {
    int x = 10
    return 0;
}","int main() {
    int x = 10;
    return 0;
}",2
C,MissingDelimiter,"int a = 5
int b = 10;","int a = 5;
int b = 10;",1
C,MissingDelimiter,"printf(""Hello"")
printf(""World"");","printf(""Hello"");
printf(""World"");",1
C,MissingDelimiter,"float price = 19.99
return price;","float price = 19.99;
return price;",1
C,MissingDelimiter,"for (int i = 0; i < 10; i++) {
    count++
}","for (int i = 0; i < 10; i++) {
    count++;
}",2
C,MissingDelimiter,"if (x > 5) {
    result = 1
}","if (x > 5) {
    result = 1;
}",2
C,MissingDelimiter,"char c = 'A'
putchar(c);","char c = 'A';
putchar(c);",1
C,MissingDelimiter,"double d = 3.14159
int i = (int)d;","double d = 3.14159;
int i = (int)d;",1
C,MissingDelimiter,"int sum = a + b
return sum;","int sum = a + b;
return sum;",1
C,MissingDelimiter,"while (1) {
    break
}","while (1) {
    break;
}",2
C,MissingDelimiter,"int *ptr = malloc(10)
free(ptr);","int *ptr = malloc(10);
free(ptr);",1
C,MissingDelimiter,"long l = 1000000
short s = (short)l;","long l = 1000000;
short s = (short)l;",1
C,MissingDelimiter,"unsigned int u = 100
int i = (int)u;","unsigned int u = 100;
int i = (int)u;",1
C,MissingDelimiter,"struct Point p
p.x = 10;","struct Point p;
p.x = 10;",1
C,MissingDelimiter,"enum Color {RED, GREEN}
int c = RED;","enum Color {RED, GREEN};
int c = RED;",1
C++,MissingDelimiter,"int main() {
    int x = 10
    return 0;
}","int main() {
    int x = 10;
    return 0;
}",2
C++,MissingDelimiter,"int a = 5
int b = 10;","int a = 5;
int b = 10;",1
C++,MissingDelimiter,"cout << ""Hello""
cout << ""World"";","cout << ""Hello"";
cout << ""World"";",1
C++,MissingDelimiter,"string name = ""Alice""
int age = 25;","string name = ""Alice"";
int age = 25;",1
C++,MissingDelimiter,"for (int i = 0; i < 10; i++) {
    count++
}","for (int i = 0; i < 10; i++) {
    count++;
}",2
C++,MissingDelimiter,"if (x > 5) {
    result = true
}","if (x > 5) {
    result = true;
}",2
C++,MissingDelimiter,"double price = 19.99
return price;","double price = 19.99;
return price;",1
